article_title,revision_id,article_quality,country,population,region
Azzeddine Laraki,1246571939,C,Morocco,37,NORTHERN AFRICA
Mohammed VI of Morocco,1250700016,B,Morocco,37,NORTHERN AFRICA
Abdelkrim Motii,1245329075,Stub,Morocco,37,NORTHERN AFRICA
Khalid Naciri,1244051184,Stub,Morocco,37,NORTHERN AFRICA
Mohammed al-Makki al-Nasiri,1245184093,Stub,Morocco,37,NORTHERN AFRICA
Zoulikha Nasri,1245185105,Start,Morocco,37,NORTHERN AFRICA
Abdelaziz El Omari,1168135452,Start,Morocco,37,NORTHERN AFRICA
Ilyas El Omari,1244051318,Stub,Morocco,37,NORTHERN AFRICA
Abdellatif Ouahbi,1244051321,Start,Morocco,37,NORTHERN AFRICA
Chafik Rachadi,1243833613,C,Morocco,37,NORTHERN AFRICA
Abdelwahed Radi,1244843050,Stub,Morocco,37,NORTHERN AFRICA
Mohammed Sajid (politician),1245188824,Stub,Morocco,37,NORTHERN AFRICA
Sidi al-Ayachi,1245187768,Start,Morocco,37,NORTHERN AFRICA
Sidi Hamdi Ould Errachid,1244051074,Start,Morocco,37,NORTHERN AFRICA
Fathallah Sijilmassi,1245187124,Start,Morocco,37,NORTHERN AFRICA
Mohammed Allal Sinaceur,1243832655,Start,Morocco,37,NORTHERN AFRICA
Mohamed Hassan Ouazzani,1245328779,Start,Morocco,37,NORTHERN AFRICA
Nasser Zefzafi,1249091080,C,Morocco,37,NORTHERN AFRICA
Abdellatif Zeroual,1244051612,Stub,Morocco,37,NORTHERN AFRICA
Mohammed Ziane,1245328571,C,Morocco,37,NORTHERN AFRICA
Yassir Znagui,1244051523,Stub,Morocco,37,NORTHERN AFRICA
Brahim Zniber,1250235910,C,Morocco,37,NORTHERN AFRICA
Mário Albino,1042139227,Start,Mozambique,33.9,EASTERN AFRICA
Carlos Cardoso (journalist),1249355860,Start,Mozambique,33.9,EASTERN AFRICA
Afonso Dhlakama,1240532685,C,Mozambique,33.9,EASTERN AFRICA
Helder Francisco Malauene,1065685422,Stub,Mozambique,33.9,EASTERN AFRICA
Janet Mondlane,1246373216,Start,Mozambique,33.9,EASTERN AFRICA
Nyeleti Brooke Mondlane,1226211423,Stub,Mozambique,33.9,EASTERN AFRICA
Basilio Muhate,1246373223,Stub,Mozambique,33.9,EASTERN AFRICA
Murade Isaac Murargy,1041131952,Stub,Mozambique,33.9,EASTERN AFRICA
Antonio Augusto Eduardo Namburete,1232941744,Start,Mozambique,33.9,EASTERN AFRICA
Tomaz Salomão,1246373248,Stub,Mozambique,33.9,EASTERN AFRICA
Marcelino dos Santos,1246373256,C,Mozambique,33.9,EASTERN AFRICA
Stella da Graça Pinto Novo Zeca,1070241018,Stub,Mozambique,33.9,EASTERN AFRICA
Ben Africa,1222863168,Start,Namibia,2.6,SOUTHERN AFRICA
Hendrina Afrikaner,1154144271,Stub,Namibia,2.6,SOUTHERN AFRICA
Jager Afrikaner,1229945721,Start,Namibia,2.6,SOUTHERN AFRICA
Klaas Afrikaner,1246430439,Stub,Namibia,2.6,SOUTHERN AFRICA
Duminga Ndala,1217984989,Start,Namibia,2.6,SOUTHERN AFRICA
Esme Sophia Isaack,1237419382,Start,Namibia,2.6,SOUTHERN AFRICA
Dap Izaaks,1194709273,Stub,Namibia,2.6,SOUTHERN AFRICA
Gottlob Mbaukua,1214738217,Stub,Namibia,2.6,SOUTHERN AFRICA
John McNab,1209744541,Start,Namibia,2.6,SOUTHERN AFRICA
Maxie Minnaar,1105191855,Start,Namibia,2.6,SOUTHERN AFRICA
Nehale Mpingana,1171515390,Start,Namibia,2.6,SOUTHERN AFRICA
Manasse ǃNoreseb,1015106908,C,Namibia,2.6,SOUTHERN AFRICA
Abner Nuule,1188297660,Stub,Namibia,2.6,SOUTHERN AFRICA
Anna Shiweda,1234683725,Start,Namibia,2.6,SOUTHERN AFRICA
Thimoteus Tjamuaha,1214738431,Stub,Namibia,2.6,SOUTHERN AFRICA
Erastus Tjejamba,1214738394,Stub,Namibia,2.6,SOUTHERN AFRICA
Cornelius van Wyk,1077993801,Stub,Namibia,2.6,SOUTHERN AFRICA
Eben van Zijl,1203276921,Start,Namibia,2.6,SOUTHERN AFRICA
Chet Narayan Acharya,1240717301,Stub,Nepal,30.9,SOUTH ASIA
Sheikh Abul Kalam Azad (Nepali politician),1246987820,C,Nepal,30.9,SOUTH ASIA
Surya Bahadur KC,1236558469,Stub,Nepal,30.9,SOUTH ASIA
Mohan Baral,1174999517,Stub,Nepal,30.9,SOUTH ASIA
Gopal Kumar Basnet,1189925024,Stub,Nepal,30.9,SOUTH ASIA
Dhokal Singh Basnyat,1223085375,Stub,Nepal,30.9,SOUTH ASIA
Chakra Prasad Bastola,1248275701,Start,Nepal,30.9,SOUTH ASIA
Bedraj Singh,1239549671,Stub,Nepal,30.9,SOUTH ASIA
Ghanashyam Bhandari,1241303409,Stub,Nepal,30.9,SOUTH ASIA
Bhim Bahadur Bhandari,1232672287,Stub,Nepal,30.9,SOUTH ASIA
Mahendra Bahadur Bista,1240109611,Stub,Nepal,30.9,SOUTH ASIA
Narayan Prasad Dahal,1241634031,Stub,Nepal,30.9,SOUTH ASIA
Gagan Singh Bhandari,1223075157,Start,Nepal,30.9,SOUTH ASIA
Rajendra Laxmi Gaire,1189923087,Stub,Nepal,30.9,SOUTH ASIA
Harka Gurung,1243223649,Start,Nepal,30.9,SOUTH ASIA
Ram Chandra Jha,1211204880,Start,Nepal,30.9,SOUTH ASIA
Jhalak Bahadur Magar,1241302999,Stub,Nepal,30.9,SOUTH ASIA
Prem Bahadur Kansakar,1206443756,C,Nepal,30.9,SOUTH ASIA
Ek Raj Karki,1241622160,Stub,Nepal,30.9,SOUTH ASIA
Ratneshwar Lal Kayastha,1130432472,Start,Nepal,30.9,SOUTH ASIA
Rajanra KC,1160122772,Stub,Nepal,30.9,SOUTH ASIA
Bishal Khadka,1210988854,Stub,Nepal,30.9,SOUTH ASIA
Devi Khadka,1243242828,Start,Nepal,30.9,SOUTH ASIA
Yadunath Khanal,1229751756,Start,Nepal,30.9,SOUTH ASIA
Gore Bahadur Khapangi,1220894158,Stub,Nepal,30.9,SOUTH ASIA
Koili Devi Chaudhary,1229219802,Stub,Nepal,30.9,SOUTH ASIA
Krishna Kumar B.C.,1152130342,Stub,Nepal,30.9,SOUTH ASIA
Chiri Babu Maharjan,1225880924,C,Nepal,30.9,SOUTH ASIA
Gajraj Mishra,1162142104,C,Nepal,30.9,SOUTH ASIA
Nani Maiya Dahal,1241969646,Start,Nepal,30.9,SOUTH ASIA
Pande family,1245985625,GA,Nepal,30.9,SOUTH ASIA
Ganesh Pandey,1229387790,Start,Nepal,30.9,SOUTH ASIA
Leela Mani Paudyal,1237921754,C,Nepal,30.9,SOUTH ASIA
Khadga Bahadur Pokharel,1153778069,Stub,Nepal,30.9,SOUTH ASIA
Krishna Chandra Nepali Pokharel,1239991520,C,Nepal,30.9,SOUTH ASIA
Bidhyanath Pokhrel,1249925702,Start,Nepal,30.9,SOUTH ASIA
Vrajanath Poudyal,1230206658,Start,Nepal,30.9,SOUTH ASIA
Prakash Bahadur Deuba,1151772869,Stub,Nepal,30.9,SOUTH ASIA
Radhika Tamang,1183662898,Stub,Nepal,30.9,SOUTH ASIA
Laxman Rajbanshi,1092220542,Stub,Nepal,30.9,SOUTH ASIA
Dhir Shumsher Rana,1236923553,FA,Nepal,30.9,SOUTH ASIA
Diamond Shumsher Rana,1213647742,Stub,Nepal,30.9,SOUTH ASIA
Sanjay Kumar Mahato,1238726493,Stub,Nepal,30.9,SOUTH ASIA
Bam Shah,1247940215,Start,Nepal,30.9,SOUTH ASIA
Bishnu Pratap Shah,1230592998,Start,Nepal,30.9,SOUTH ASIA
Santoshi Shahi,1241303141,Stub,Nepal,30.9,SOUTH ASIA
Shukraraj Shastri,1246626604,C,Nepal,30.9,SOUTH ASIA
Sonam Gyalchhen Sherpa,1095759552,Stub,Nepal,30.9,SOUTH ASIA
Sanu Siva,1232670643,Stub,Nepal,30.9,SOUTH ASIA
Bhuwan Bahadur Sunar,1095758222,Stub,Nepal,30.9,SOUTH ASIA
Surya Raj Acharya,1159727043,Start,Nepal,30.9,SOUTH ASIA
Thapa dynasty,1241023946,GA,Nepal,30.9,SOUTH ASIA
Ranabir Singh Thapa,1236926304,GA,Nepal,30.9,SOUTH ASIA
Goma Devi Timilsina,1151619454,Stub,Nepal,30.9,SOUTH ASIA
Yagya Raj Joshi,1240516482,Start,Nepal,30.9,SOUTH ASIA
Dharma Ratna Yami,1236294046,C,Nepal,30.9,SOUTH ASIA
Guillermo Arce Castaño,1112499974,Stub,Nicaragua,6.8,CENTRAL AMERICA
Oscar Danilo Blandón,1228542724,Start,Nicaragua,6.8,CENTRAL AMERICA
José Francisco Cardenal,1017388553,Start,Nicaragua,6.8,CENTRAL AMERICA
Pedro Joaquín Chamorro Barrios,1235600173,C,Nicaragua,6.8,CENTRAL AMERICA
Juan Sebastián Chamorro,1240734860,C,Nicaragua,6.8,CENTRAL AMERICA
Edipcia Dubón,1230517724,Start,Nicaragua,6.8,CENTRAL AMERICA
Juan Espinosa (politician),1229957977,Start,Nicaragua,6.8,CENTRAL AMERICA
Luis Fley,1241795833,Start,Nicaragua,6.8,CENTRAL AMERICA
George Henriquez,1235950449,C,Nicaragua,6.8,CENTRAL AMERICA
Antonio Lacayo,1238496892,Start,Nicaragua,6.8,CENTRAL AMERICA
Miguel Larreynaga,1229927077,Stub,Nicaragua,6.8,CENTRAL AMERICA
Félix Maradiaga,1218371987,C,Nicaragua,6.8,CENTRAL AMERICA
Nadeska Cuthbert,1231767190,Start,Nicaragua,6.8,CENTRAL AMERICA
Paul Oquist,1176191073,Start,Nicaragua,6.8,CENTRAL AMERICA
Guillermo Daniel Ortega Reyes,1216080109,Stub,Nicaragua,6.8,CENTRAL AMERICA
Maximino Rodríguez Martínez,1163183225,Stub,Nicaragua,6.8,CENTRAL AMERICA
Aliyu Sabi Abdullahi,1249042452,Start,Nigeria,223.8,WESTERN AFRICA
Mohammed Hassan Abdullahi,1182931622,C,Nigeria,223.8,WESTERN AFRICA
Saidu Musa Abdullahi,1250601335,Start,Nigeria,223.8,WESTERN AFRICA
Shuaib Oba Abdulraheem,1246086159,Start,Nigeria,223.8,WESTERN AFRICA
AbdulRahman AbdulRazaq,1250092836,C,Nigeria,223.8,WESTERN AFRICA
Julius Abure,1246413584,Start,Nigeria,223.8,WESTERN AFRICA
Joe Acha,1246220433,Start,Nigeria,223.8,WESTERN AFRICA
Stephen Makoji Achema,1176790138,Stub,Nigeria,223.8,WESTERN AFRICA
Tajudeen Adeyemi Adefisoye,1127044782,Start,Nigeria,223.8,WESTERN AFRICA
Lateef Adegbite,1247122505,GA,Nigeria,223.8,WESTERN AFRICA
Busari Adelakun,1215434038,Start,Nigeria,223.8,WESTERN AFRICA
Adedeji Adeleke,1241186305,Stub,Nigeria,223.8,WESTERN AFRICA
Adelere Adeyemi Oriolowo,1217429640,Start,Nigeria,223.8,WESTERN AFRICA
Akinwumi Adesina,1246502980,C,Nigeria,223.8,WESTERN AFRICA
Samuel Adesina,1173870499,Stub,Nigeria,223.8,WESTERN AFRICA
Stephen Adewale,1244660968,Start,Nigeria,223.8,WESTERN AFRICA
Malik Ado-Ibrahim,1225494111,Start,Nigeria,223.8,WESTERN AFRICA
Philip Agbese,1247028738,Stub,Nigeria,223.8,WESTERN AFRICA
Michael Ajegbo,1144112517,Start,Nigeria,223.8,WESTERN AFRICA
Abiola Ajimobi,1243007525,C,Nigeria,223.8,WESTERN AFRICA
Princess Pat Ajudua,1224579746,Start,Nigeria,223.8,WESTERN AFRICA
Kayode Ajulo,1250441949,C,Nigeria,223.8,WESTERN AFRICA
Christopher Pere Ajuwa,1244830459,C,Nigeria,223.8,WESTERN AFRICA
Janet Akinrinade,1191877008,Start,Nigeria,223.8,WESTERN AFRICA
Oloye Akin Alabi,1244486498,C,Nigeria,223.8,WESTERN AFRICA
Timi Alaibe,1244807145,C,Nigeria,223.8,WESTERN AFRICA
Tayo Alasoadura,1224409517,Start,Nigeria,223.8,WESTERN AFRICA
Alhaji Idi Farouk,1249041934,Start,Nigeria,223.8,WESTERN AFRICA
Ali Isa,1240307688,Start,Nigeria,223.8,WESTERN AFRICA
Zainab Abubakar Alman,1220763279,Start,Nigeria,223.8,WESTERN AFRICA
William Nwankwo Alo,1231515204,C,Nigeria,223.8,WESTERN AFRICA
Temitope Aluko,1206822680,Start,Nigeria,223.8,WESTERN AFRICA
Akinwunmi Ambode,1246220569,C,Nigeria,223.8,WESTERN AFRICA
Chima Anyaso,1126818356,Stub,Nigeria,223.8,WESTERN AFRICA
Benjamin Anyene,1242620558,Start,Nigeria,223.8,WESTERN AFRICA
Patrick Asadu,1236133136,Stub,Nigeria,223.8,WESTERN AFRICA
Dapo Folorunsho Asaju,1249147332,Start,Nigeria,223.8,WESTERN AFRICA
Tony Ene Asuquo,1246548727,Stub,Nigeria,223.8,WESTERN AFRICA
Chris Ayebusiwa,1239442745,Start,Nigeria,223.8,WESTERN AFRICA
Yusuf Datti Baba-Ahmed,1242968401,C,Nigeria,223.8,WESTERN AFRICA
Hafsat Mohammed Baba,1245241380,C,Nigeria,223.8,WESTERN AFRICA
Jibrin Ndagi Baba,1250408724,Stub,Nigeria,223.8,WESTERN AFRICA
Musa Babayo,1181607116,C,Nigeria,223.8,WESTERN AFRICA
Enitan Badru,1212879104,Start,Nigeria,223.8,WESTERN AFRICA
Hadiza Bala Usman,1248013280,C,Nigeria,223.8,WESTERN AFRICA
Kande Balarabe,1233724373,Stub,Nigeria,223.8,WESTERN AFRICA
Abubakar Tafawa Balewa,1250135459,GA,Nigeria,223.8,WESTERN AFRICA
Michael Opeyemi Bamidele,1248817751,C,Nigeria,223.8,WESTERN AFRICA
Richard Bamisile,1177423765,C,Nigeria,223.8,WESTERN AFRICA
Adebayo Johnson Bankole,1200803605,Start,Nigeria,223.8,WESTERN AFRICA
Mohammed Barkindo,1243329720,C,Nigeria,223.8,WESTERN AFRICA
Ajibola Basiru,1234051957,Start,Nigeria,223.8,WESTERN AFRICA
Sanusi Ado Bayero,1226682853,C,Nigeria,223.8,WESTERN AFRICA
Dele Belgore,1190984573,Start,Nigeria,223.8,WESTERN AFRICA
Mohammed Bello-Koko,1234143023,C,Nigeria,223.8,WESTERN AFRICA
Ahmadu Bello,1246222626,C,Nigeria,223.8,WESTERN AFRICA
Babajimi Adegoke Benson,1246220576,C,Nigeria,223.8,WESTERN AFRICA
Bisayo Busari-Akinnadeju,1224270625,Start,Nigeria,223.8,WESTERN AFRICA
Ibrahim Mohammed Bomai,1248720028,C,Nigeria,223.8,WESTERN AFRICA
Alhaji Hassan Dalhat,1041777508,Stub,Nigeria,223.8,WESTERN AFRICA
Ibrahim Abdullahi Danbaba,1246598552,Start,Nigeria,223.8,WESTERN AFRICA
Ahmed Musa Dangiwa,1200817722,C,Nigeria,223.8,WESTERN AFRICA
David Dafinone,1249772100,Start,Nigeria,223.8,WESTERN AFRICA
Rukayya Dawayya,1246220020,Start,Nigeria,223.8,WESTERN AFRICA
Anamero Sunday Dekeri,1247119892,Start,Nigeria,223.8,WESTERN AFRICA
Tonto Dikeh,1246220034,C,Nigeria,223.8,WESTERN AFRICA
Dipo Dina,1202540135,Start,Nigeria,223.8,WESTERN AFRICA
Bunmi Dipo Salami,1232995202,C,Nigeria,223.8,WESTERN AFRICA
Donald Ojogo,1250250353,Start,Nigeria,223.8,WESTERN AFRICA
Usman Mamman Durkwa,1197400198,Stub,Nigeria,223.8,WESTERN AFRICA
David Edevbie,1249043995,C,Nigeria,223.8,WESTERN AFRICA
Yul Edochie,1249801645,C,Nigeria,223.8,WESTERN AFRICA
Edwin Clark (politician),1197669418,Start,Nigeria,223.8,WESTERN AFRICA
Alex Egbona,1238986408,Start,Nigeria,223.8,WESTERN AFRICA
Chris Ekiyor,1213553243,Start,Nigeria,223.8,WESTERN AFRICA
Ekperikpe Ekpo,1249260265,C,Nigeria,223.8,WESTERN AFRICA
Owoidighe Ekpoatai,1236704701,Start,Nigeria,223.8,WESTERN AFRICA
Alex Ekwueme,1249045033,C,Nigeria,223.8,WESTERN AFRICA
Uzoma Emenike,1250224226,Start,Nigeria,223.8,WESTERN AFRICA
Ken Erics,1246220044,C,Nigeria,223.8,WESTERN AFRICA
Tunde Eso,1186199883,Start,Nigeria,223.8,WESTERN AFRICA
Effiong Okon Eyo,1179809941,Start,Nigeria,223.8,WESTERN AFRICA
Love Ezema,1221676650,Stub,Nigeria,223.8,WESTERN AFRICA
Francis Adenigba Fadahunsi,1158624834,Stub,Nigeria,223.8,WESTERN AFRICA
Femi Falana,1250200022,Start,Nigeria,223.8,WESTERN AFRICA
Ayo Fasanmi,1247053005,Start,Nigeria,223.8,WESTERN AFRICA
Ayo Fayose,1248860898,C,Nigeria,223.8,WESTERN AFRICA
Babatunde Fowler,1188312683,Start,Nigeria,223.8,WESTERN AFRICA
Ismaila Isa Funtua,1218160379,Start,Nigeria,223.8,WESTERN AFRICA
Zakariyau Galadima,1246948271,Stub,Nigeria,223.8,WESTERN AFRICA
Abdullahi Idris Garba,1185669268,Start,Nigeria,223.8,WESTERN AFRICA
Alabo Dakorinama George-Kelly,1216045204,Stub,Nigeria,223.8,WESTERN AFRICA
Boma Goodhead,1206181815,Start,Nigeria,223.8,WESTERN AFRICA
Abdullahi Abubakar Gumel,1250601261,Start,Nigeria,223.8,WESTERN AFRICA
Hadi Sirika,1240578422,C,Nigeria,223.8,WESTERN AFRICA
Hamisu Musa,1240396139,Stub,Nigeria,223.8,WESTERN AFRICA
Cyril Godwin Hart,1241090533,Stub,Nigeria,223.8,WESTERN AFRICA
Herman Hembe,1149491450,Stub,Nigeria,223.8,WESTERN AFRICA
Humphrey Omo-Osagie,1144218043,Start,Nigeria,223.8,WESTERN AFRICA
Gregory Ibe,1245461287,Stub,Nigeria,223.8,WESTERN AFRICA
Akanu Ibiam,1233279599,C,Nigeria,223.8,WESTERN AFRICA
Ibrahim Tako,1246222619,Start,Nigeria,223.8,WESTERN AFRICA
Eric Kelechi Igwe,1225736304,Stub,Nigeria,223.8,WESTERN AFRICA
Dele Gboluga Ikengboju,1236563572,Start,Nigeria,223.8,WESTERN AFRICA
Alvan Ikoku,1227608910,Start,Nigeria,223.8,WESTERN AFRICA
S.G. Ikoku,1140523065,C,Nigeria,223.8,WESTERN AFRICA
Nkechi Ikpeazu,1235151881,Start,Nigeria,223.8,WESTERN AFRICA
Terkimbi Ikyange,1202786191,Start,Nigeria,223.8,WESTERN AFRICA
Neda Imasuen,1246220457,Start,Nigeria,223.8,WESTERN AFRICA
Christopher Imumolen,1220771535,Start,Nigeria,223.8,WESTERN AFRICA
Modupe Irele,1193042351,Start,Nigeria,223.8,WESTERN AFRICA
Joseph Itotoh,1140514519,Stub,Nigeria,223.8,WESTERN AFRICA
Sunday Iyahen,1243726078,C,Nigeria,223.8,WESTERN AFRICA
Osaigbovo Iyoha,1232541045,Start,Nigeria,223.8,WESTERN AFRICA
Rafiu Jafojo,1246220604,Stub,Nigeria,223.8,WESTERN AFRICA
Manasseh Daniel Jatau,1238159613,Stub,Nigeria,223.8,WESTERN AFRICA
Ibrahim Usman Jibril,1250601270,C,Nigeria,223.8,WESTERN AFRICA
Mercy Johnson,1248330894,GA,Nigeria,223.8,WESTERN AFRICA
Alex Kadiri,1250590242,Start,Nigeria,223.8,WESTERN AFRICA
Ahmad Babba Kaita,1250601354,C,Nigeria,223.8,WESTERN AFRICA
Balarabe Shehu Kakale,1246220838,Stub,Nigeria,223.8,WESTERN AFRICA
Dauda Kako Are,1165025935,Stub,Nigeria,223.8,WESTERN AFRICA
Onwuka Kalu,1219858469,C,Nigeria,223.8,WESTERN AFRICA
Idris Garba Kareka,1243414573,Start,Nigeria,223.8,WESTERN AFRICA
Ayodeji Karim,1235211765,C,Nigeria,223.8,WESTERN AFRICA
Mariam Yalwaji Katagum,1222702415,C,Nigeria,223.8,WESTERN AFRICA
Khalil Halilu,1230812938,Start,Nigeria,223.8,WESTERN AFRICA
Kingsley Kuku,1232901103,GA,Nigeria,223.8,WESTERN AFRICA
Ibrahim Aminu Kurami,1223117994,Stub,Nigeria,223.8,WESTERN AFRICA
Abdulkadir Kure,1249044878,Stub,Nigeria,223.8,WESTERN AFRICA
Ahmed Kusamotu,1221714733,Start,Nigeria,223.8,WESTERN AFRICA
Isaac Kwallu,1246139130,Start,Nigeria,223.8,WESTERN AFRICA
Michael Kwanashie,1246565093,C,Nigeria,223.8,WESTERN AFRICA
Abba Kyari,1248451106,C,Nigeria,223.8,WESTERN AFRICA
Titilayo Laoye-Tomori,1246888806,Start,Nigeria,223.8,WESTERN AFRICA
Albert Legogie,1175840512,Stub,Nigeria,223.8,WESTERN AFRICA
Salisu Abubakar Maikasuwa,1246234621,Stub,Nigeria,223.8,WESTERN AFRICA
Khamisu Ahmed Mailantarki,1153781449,Start,Nigeria,223.8,WESTERN AFRICA
Ibrahim Makama Misau,1248040951,Stub,Nigeria,223.8,WESTERN AFRICA
Ahmed Marafa,1249041342,Stub,Nigeria,223.8,WESTERN AFRICA
Badiyya Hassan Mashi,1241297432,Start,Nigeria,223.8,WESTERN AFRICA
Louis Mbanefo,1246222636,C,Nigeria,223.8,WESTERN AFRICA
Sebastian Okechukwu Mezu,1164841567,C,Nigeria,223.8,WESTERN AFRICA
Zubby Michael,1249961006,C,Nigeria,223.8,WESTERN AFRICA
Mohammed Sani Idriss,1211656983,Stub,Nigeria,223.8,WESTERN AFRICA
Danladi Mohammed,1118324123,Stub,Nigeria,223.8,WESTERN AFRICA
Janet Nwadiogo Mokelu,1057572468,Start,Nigeria,223.8,WESTERN AFRICA
Fati Muhammad,1246220058,Start,Nigeria,223.8,WESTERN AFRICA
Sunusi Musa,1214808205,Start,Nigeria,223.8,WESTERN AFRICA
Saliu Mustapha,1250321633,Start,Nigeria,223.8,WESTERN AFRICA
Umar Namadi,1250601272,Start,Nigeria,223.8,WESTERN AFRICA
Muhammad Mamman Nami,1200771302,Start,Nigeria,223.8,WESTERN AFRICA
Ajuri Ngelale,1246148444,C,Nigeria,223.8,WESTERN AFRICA
Suleiman Oba Nimota,1147339670,Start,Nigeria,223.8,WESTERN AFRICA
Uchechukwu Nnam-Obi,1242953473,Stub,Nigeria,223.8,WESTERN AFRICA
Frank Nneji,1221528261,Start,Nigeria,223.8,WESTERN AFRICA
Justin Nnorom,1210096515,Start,Nigeria,223.8,WESTERN AFRICA
Blessing Nwagba,1180361858,Start,Nigeria,223.8,WESTERN AFRICA
Dozie Nwankwo,1216142634,Start,Nigeria,223.8,WESTERN AFRICA
Nnia Nwodo,1248330373,Start,Nigeria,223.8,WESTERN AFRICA
Oba C. D. Akran,1140518309,Stub,Nigeria,223.8,WESTERN AFRICA
Patrick Obahiagbon,1191433333,Start,Nigeria,223.8,WESTERN AFRICA
Gaius Obaseki,1238316276,Start,Nigeria,223.8,WESTERN AFRICA
Peter Odey,1249042317,C,Nigeria,223.8,WESTERN AFRICA
Bernard Odoh,1246220787,C,Nigeria,223.8,WESTERN AFRICA
Godwin Ogbaga,1249702099,Start,Nigeria,223.8,WESTERN AFRICA
Chigozie Ogbu,1241972007,Stub,Nigeria,223.8,WESTERN AFRICA
Osita Ogbu,1249458548,C,Nigeria,223.8,WESTERN AFRICA
Chris Ogiemwonyi,1188502780,C,Nigeria,223.8,WESTERN AFRICA
Clem Ohameze,1246220069,Start,Nigeria,223.8,WESTERN AFRICA
Abubakar Sadiku Ohere,1250563956,C,Nigeria,223.8,WESTERN AFRICA
Sinatu Ojikutu,1140522870,Start,Nigeria,223.8,WESTERN AFRICA
Edward Ikem Okeke,1141350487,Start,Nigeria,223.8,WESTERN AFRICA
J. O. J. Okezie,1246965044,Stub,Nigeria,223.8,WESTERN AFRICA
Kenneth Okonkwo,1246220072,Start,Nigeria,223.8,WESTERN AFRICA
Daniel Okungbowa,1246220482,Start,Nigeria,223.8,WESTERN AFRICA
Doyin Okupe,1247060831,GA,Nigeria,223.8,WESTERN AFRICA
Samson Okwu,1159264529,Start,Nigeria,223.8,WESTERN AFRICA
Alabi Hassan Olajoku,1169612000,C,Nigeria,223.8,WESTERN AFRICA
Ali Olanusi,1158721985,Start,Nigeria,223.8,WESTERN AFRICA
Raheem Olawuyi,1140522153,Stub,Nigeria,223.8,WESTERN AFRICA
Funmilayo Olayinka,1230459371,C,Nigeria,223.8,WESTERN AFRICA
Folake Olunloyo,1245626495,Start,Nigeria,223.8,WESTERN AFRICA
Evelyn Omavowan Oboro,1241784585,Stub,Nigeria,223.8,WESTERN AFRICA
Adedayo Omolafe,1177285621,Start,Nigeria,223.8,WESTERN AFRICA
Emmanuel Onwe,1244578373,C,Nigeria,223.8,WESTERN AFRICA
D. K. Onwenu,1243230589,Stub,Nigeria,223.8,WESTERN AFRICA
Nkeiruka Onyejeocha,1177240756,C,Nigeria,223.8,WESTERN AFRICA
Wenike Opurum Briggs,1250419442,C,Nigeria,223.8,WESTERN AFRICA
Kayode Otitoju,1250590195,Start,Nigeria,223.8,WESTERN AFRICA
Luqman Oyebisi Ilaka,1243032430,Start,Nigeria,223.8,WESTERN AFRICA
Gboyega Oyetola,1246797559,C,Nigeria,223.8,WESTERN AFRICA
Amal Pepple,1228528579,Start,Nigeria,223.8,WESTERN AFRICA
Prince B.B Apugo,1246487385,Start,Nigeria,223.8,WESTERN AFRICA
Dikko Umar Radda,1248858099,C,Nigeria,223.8,WESTERN AFRICA
Gbadebo Rhodes-Vivour,1245870190,GA,Nigeria,223.8,WESTERN AFRICA
Rufai Hanga,1242932427,Stub,Nigeria,223.8,WESTERN AFRICA
Saheed Popoola,1211497548,Start,Nigeria,223.8,WESTERN AFRICA
Iziaq Adekunle Salako,1246732640,Start,Nigeria,223.8,WESTERN AFRICA
Bamidele Salam,1240825566,C,Nigeria,223.8,WESTERN AFRICA
Thompson Salubi,1207104477,Start,Nigeria,223.8,WESTERN AFRICA
Yabagi Sani,1249041750,Start,Nigeria,223.8,WESTERN AFRICA
Sanusi Ohiare,1215474601,C,Nigeria,223.8,WESTERN AFRICA
Olusola Saraki,1249041363,C,Nigeria,223.8,WESTERN AFRICA
Mamman Shata,1227339915,C,Nigeria,223.8,WESTERN AFRICA
Garba Shehu,1250601333,C,Nigeria,223.8,WESTERN AFRICA
Mustapha Baba Shehuri,1244587845,Start,Nigeria,223.8,WESTERN AFRICA
Terhemba Shija,1140522160,Stub,Nigeria,223.8,WESTERN AFRICA
Moses Shipi,1186613019,Start,Nigeria,223.8,WESTERN AFRICA
Kunle Soname,1220848508,Start,Nigeria,223.8,WESTERN AFRICA
Otunba Fatai Sowemimo,1220229522,Start,Nigeria,223.8,WESTERN AFRICA
Omoyele Sowore treason charges,1248583203,C,Nigeria,223.8,WESTERN AFRICA
Olaokun Soyinka,1248925413,Start,Nigeria,223.8,WESTERN AFRICA
Abubakar Y. Suleiman,1248763179,Stub,Nigeria,223.8,WESTERN AFRICA
Sunday Cyriacus Umeha,1247120279,Start,Nigeria,223.8,WESTERN AFRICA
Nkiru Sylvanus,1246220078,C,Nigeria,223.8,WESTERN AFRICA
Ibrahim Tahir,1248763321,Start,Nigeria,223.8,WESTERN AFRICA
Oshodi Tapa,1216657149,C,Nigeria,223.8,WESTERN AFRICA
Tomiwa Aladekomo,1247119888,C,Nigeria,223.8,WESTERN AFRICA
Bridget Twar,1149479906,Stub,Nigeria,223.8,WESTERN AFRICA
Titus Uba,1246627224,Start,Nigeria,223.8,WESTERN AFRICA
Ifeanyi Uchendu,1229889299,Stub,Nigeria,223.8,WESTERN AFRICA
S. K. E. Udeh-Okoye,1136131935,Start,Nigeria,223.8,WESTERN AFRICA
